READING_TS,SENSOR_ID,TEMPERATURE,HUMIDITY,GPS_LAT,GPS_LON
2025-09-18 21:32:21.667852,6,2.4,42.7,19.3198,-99.09277
2025-09-19 19:41:21.667852,14,7.7,68.0,19.25757,-99.07049
2025-09-17 03:59:21.667852,13,3.7,66.3,19.28953,-99.12804
2025-09-18 01:59:21.667852,9,3.7,64.5,19.25541,-99.06606
2025-09-17 08:18:21.667852,3,8.1,54.0,19.33549,-99.1335
2025-09-18 09:11:21.667852,5,2.0,49.1,19.33104,-99.10195
2025-09-17 11:27:21.667852,12,3.2,62.6,19.29772,-99.14346
2025-09-18 21:23:21.667852,4,5.6,54.8,19.2823,-99.11392
2025-09-17 11:15:21.667852,2,6.2,70.0,19.33695,-99.074
2025-09-19 22:22:21.667852,4,3.3,51.3,19.32778,-99.12472
2025-09-17 03:22:21.667852,12,7.3,59.1,19.26272,-99.13917
2025-09-18 23:55:21.667852,15,5.5,49.3,19.34968,-99.13038
2025-09-18 16:19:21.667852,1,5.9,44.2,19.27249,-99.09419
2025-09-18 16:58:21.667852,12,4.7,68.0,19.29323,-99.13952
2025-09-19 15:19:21.667852,15,5.0,66.6,19.28241,-99.14715
2025-09-18 13:54:21.667852,8,4.2,65.5,19.28897,-99.07646
2025-09-18 15:21:21.667852,14,2.0,46.4,19.263,-99.11877
2025-09-17 23:26:21.667852,4,5.1,42.3,19.25667,-99.07618
2025-09-17 20:22:21.667852,15,5.5,57.5,19.25194,-99.07631
2025-09-18 02:04:21.667852,6,3.3,47.5,19.31386,-99.11097
2025-09-19 23:41:21.667852,14,2.0,42.6,19.29418,-99.10894
2025-09-17 04:54:21.667852,14,7.2,48.5,19.28943,-99.08348
2025-09-18 23:00:21.667852,10,3.2,53.9,19.33149,-99.05626
2025-09-17 21:53:21.667852,9,5.5,64.1,19.32318,-99.05841
2025-09-18 02:44:21.667852,5,5.2,58.0,19.25519,-99.10562
2025-09-18 22:44:21.667852,5,5.0,66.4,19.32343,-99.1321
2025-09-17 17:21:21.667852,2,3.9,70.0,19.30883,-99.12955
2025-09-17 08:44:21.667852,5,5.0,50.6,19.34389,-99.0516
2025-09-19 08:38:21.667852,3,-0.41083347374817525,48.3,19.31682,-99.08133
2025-09-19 07:51:21.667852,6,6.0,51.3,19.28957,-99.12868
2025-09-18 07:59:21.667852,6,9.0,58.9,19.34044,-99.09244
2025-09-17 16:36:21.667852,7,2.8,63.6,19.26406,-99.1255
2025-09-18 02:10:21.667852,8,5.1,40.5,19.25151,-99.10271
2025-09-19 16:15:21.667852,10,4.8,60.5,19.28594,-99.12791
2025-09-17 23:41:21.667852,8,4.6,49.2,19.29023,-99.0644
2025-09-18 06:03:21.667852,10,4.8,50.7,19.31196,-99.09785
2025-09-19 09:38:21.667852,3,2.0,70.0,19.27854,-99.14522
2025-09-18 07:51:21.667852,7,5.0,61.5,19.34776,-99.08935
2025-09-19 23:54:21.667852,2,5.7,62.8,19.26414,-99.1469
2025-09-17 10:19:21.667852,11,3.7,50.6,19.26784,-99.13341
2025-09-19 22:18:21.667852,8,5.6,56.0,19.31193,-99.06665
2025-09-19 16:26:21.667852,7,4.2,62.9,19.27599,-99.08223
2025-09-18 22:37:21.667852,2,4.5,50.0,19.33041,-99.05757
2025-09-17 09:25:21.667852,9,4.8,62.8,19.25147,-99.10586
2025-09-20 00:26:21.667852,1,4.3,63.0,19.28058,-99.10916
2025-09-18 19:18:21.667852,15,4.7,40.6,19.26211,-99.05119
2025-09-19 02:28:21.667852,11,5.8,58.0,19.2847,-99.11212
2025-09-17 02:47:21.667852,6,3.8,45.1,19.27198,-99.12691
2025-09-18 06:43:21.667852,3,7.3,45.2,19.2929,-99.13051
2025-09-19 02:30:21.667852,14,6.8,69.8,19.33457,-99.05754
2025-09-18 09:42:21.667852,1,5.0,53.9,19.32851,-99.06784
2025-09-19 18:45:21.667852,5,3.4,56.8,19.30047,-99.13099
2025-09-18 15:20:21.667852,3,4.5,45.3,19.26492,-99.0561
2025-09-17 06:32:21.667852,14,5.5,64.1,19.27252,-99.13989
2025-09-18 06:10:21.667852,13,5.5,51.9,19.32137,-99.12649
2025-09-17 07:27:21.667852,6,6.6,64.5,19.31244,-99.14367
2025-09-19 13:08:21.667852,8,5.7,62.0,19.30828,-99.14874
2025-09-18 23:16:21.667852,5,5.2,67.6,19.31124,-99.13018
2025-09-18 05:13:21.667852,5,5.6,66.8,19.29225,-99.05819
2025-09-19 02:52:21.667852,14,6.8,66.4,19.26139,-99.13848
2025-09-18 03:27:21.667852,8,8.7,63.2,19.26987,-99.09851
2025-09-18 03:26:21.667852,5,6.4,56.9,19.29092,-99.09229
2025-09-18 15:06:21.667852,1,4.3,45.6,19.26257,-99.13616
2025-09-18 19:11:21.667852,3,6.5,48.7,19.26884,-99.0686
2025-09-20 00:50:21.667852,3,2.6,42.6,19.30823,-99.0793
2025-09-18 10:45:21.667852,11,7.7,59.5,19.25857,-99.12418
2025-09-19 16:25:21.667852,8,5.8,64.3,19.27222,-99.05079
2025-09-19 15:38:21.667852,3,5.9,63.7,19.34844,-99.05914
2025-09-18 00:25:21.667852,6,3.6,44.1,19.27535,-99.11093
2025-09-17 18:45:21.667852,9,4.4,46.8,19.26447,-99.07937
2025-09-18 12:54:21.667852,5,10.0,65.8,19.25895,-99.12268
2025-09-19 04:11:21.667852,7,6.5,62.4,19.31335,-99.13203
2025-09-17 09:12:21.667852,6,7.5,46.3,19.27335,-99.11844
2025-09-17 15:32:21.667852,15,4.3,45.0,19.25764,-99.0855
2025-09-19 22:09:21.667852,15,7.0,66.9,19.28221,-99.12105
2025-09-18 21:34:21.667852,10,3.9,57.7,19.27861,-99.14189
2025-09-18 02:33:21.667852,15,9.7,48.6,19.2674,-99.11267
2025-09-17 20:28:21.667852,15,6.1,69.1,19.28386,-99.12179
2025-09-19 05:33:21.667852,6,4.4,66.1,19.32227,-99.11314
2025-09-17 06:59:21.667852,1,5.6,52.1,19.2827,-99.08324
2025-09-17 12:59:21.667852,11,6.5,56.0,19.32471,-99.13152
2025-09-18 14:52:21.667852,1,6.4,53.7,19.31981,-99.1112
2025-09-18 09:49:21.667852,2,3.1,46.1,19.32979,-99.14627
2025-09-17 11:03:21.667852,1,0.6,54.3,19.31877,-99.07773
2025-09-19 21:12:21.667852,15,5.5,55.7,19.31144,-99.06193
2025-09-19 01:35:21.667852,11,3.8,62.9,19.27043,-99.05739
2025-09-19 16:39:21.667852,10,4.4,50.9,19.29295,-99.14209
2025-09-19 12:18:21.667852,6,3.8,44.5,19.26046,-99.1405
2025-09-17 10:53:21.667852,5,6.8,41.1,19.29856,-99.1339
2025-09-19 05:48:21.667852,6,7.2,57.2,19.29328,-99.07924
2025-09-17 02:56:21.667852,3,6.0,43.3,19.32109,-99.08095
2025-09-17 09:22:21.667852,9,10.5,52.8,19.30329,-99.07037
2025-09-18 11:38:21.667852,5,3.9,61.4,19.25837,-99.11974
2025-09-19 01:49:21.667852,10,7.1,64.8,19.30253,-99.11351
2025-09-18 19:19:21.667852,4,4.2,46.6,19.31678,-99.0946
2025-09-18 16:51:21.667852,3,8.2,59.9,19.30082,-99.13732
2025-09-17 05:27:21.667852,1,4.7,45.0,19.34912,-99.12683
2025-09-19 02:57:21.667852,4,3.9,52.9,19.32395,-99.09696
2025-09-18 20:00:21.667852,7,4.0,52.6,19.2942,-99.0618
2025-09-19 02:35:21.667852,2,4.1,67.9,19.34826,-99.10461
2025-09-17 01:22:21.667852,4,4.7,61.8,19.27444,-99.11077
2025-09-18 06:47:21.667852,8,6.4,44.8,19.29601,-99.06289
2025-09-18 00:53:21.667852,1,6.2,54.7,19.33468,-99.06681
2025-09-17 02:08:21.667852,15,4.5,61.8,19.3143,-99.06339
2025-09-19 13:29:21.667852,5,5.3,41.7,19.33835,-99.13118
2025-09-17 09:09:21.667852,14,5.5,46.5,19.31465,-99.14866
2025-09-17 22:39:21.667852,7,5.8,58.8,19.31275,-99.11296
2025-09-19 12:03:21.667852,4,6.1,58.3,19.31776,-99.06148
2025-09-19 00:13:21.667852,5,5.4,49.9,19.26212,-99.14261
2025-09-18 01:58:21.667852,6,6.8,49.1,19.28079,-99.07912
2025-09-19 01:42:21.667852,11,8.2,57.6,19.26304,-99.06565
2025-09-19 17:12:21.667852,4,4.4,55.3,19.2705,-99.10394
2025-09-17 07:56:21.667852,10,7.3,59.8,19.30844,-99.08784
2025-09-18 16:48:21.667852,14,8.6,43.5,19.34764,-99.10462
2025-09-17 05:18:21.667852,1,5.1,68.2,19.32988,-99.05021
2025-09-17 15:27:21.667852,13,12.007993838093242,50.7,19.25998,-99.05001
2025-09-18 12:18:21.667852,4,5.4,61.2,19.32388,-99.11299
2025-09-17 22:44:21.667852,12,5.1,69.1,19.33001,-99.09128
2025-09-19 14:58:21.667852,13,0.7,57.7,19.27901,-99.08693
2025-09-19 14:00:21.667852,15,6.1,60.0,19.33415,-99.07126
2025-09-17 10:08:21.667852,8,5.4,64.2,19.31236,-99.12439
2025-09-18 05:48:21.667852,4,4.8,60.9,19.27496,-99.06342
2025-09-17 21:45:21.667852,4,7.3,65.9,19.32886,-99.05642
2025-09-17 03:04:21.667852,12,5.2,59.7,19.32493,-99.05336
2025-09-19 15:27:21.667852,7,5.3,57.0,19.34339,-99.09693
2025-09-17 03:27:21.667852,3,14.368254918498147,65.3,19.28457,-99.11567
2025-09-17 07:39:21.667852,5,4.7,41.0,19.26325,-99.10434
2025-09-19 00:06:21.667852,9,6.6,67.0,19.27848,-99.1424
2025-09-19 03:06:21.667852,14,3.8,43.3,19.25561,-99.08119
2025-09-17 22:49:21.667852,12,3.8,50.1,19.27492,-99.07869
2025-09-19 05:48:21.667852,4,7.1,58.6,19.34608,-99.07316
2025-09-18 16:21:21.667852,6,4.6,61.8,19.31182,-99.10274
2025-09-18 12:57:21.667852,15,5.7,61.8,19.29431,-99.10346
2025-09-18 19:59:21.667852,8,5.0,63.8,19.27993,-99.1338
2025-09-17 21:31:21.667852,4,5.5,51.5,19.34997,-99.13603
2025-09-17 04:03:21.667852,7,6.0,54.6,19.3124,-99.07062
2025-09-19 17:35:21.667852,5,5.2,67.1,19.26897,-99.13581
2025-09-19 10:31:21.667852,10,5.0,51.0,19.33653,-99.08113
2025-09-18 13:16:21.667852,7,6.5,55.3,19.28726,-99.14042
2025-09-18 21:38:21.667852,13,6.4,69.6,19.31754,-99.11605
2025-09-19 05:03:21.667852,13,5.7,69.4,19.2807,-99.13653
2025-09-18 12:05:21.667852,7,-0.7950608327918589,51.2,19.31741,-99.12525
2025-09-17 21:36:21.667852,7,7.1,63.4,19.28966,-99.10189
2025-09-19 11:27:21.667852,4,5.6,65.6,19.25489,-99.08718
2025-09-17 10:54:21.667852,13,4.7,62.7,19.26214,-99.1335
2025-09-18 21:20:21.667852,5,4.8,67.8,19.30076,-99.10465
2025-09-19 09:18:21.667852,11,5.8,68.5,19.30823,-99.14943
2025-09-18 10:03:21.667852,5,6.9,64.6,19.34456,-99.07274
2025-09-19 19:46:21.667852,3,5.5,46.8,19.32591,-99.08321
2025-09-19 19:50:21.667852,4,4.2,45.6,19.27146,-99.11172
2025-09-19 20:35:21.667852,8,5.3,65.9,19.26519,-99.13793
2025-09-18 23:30:21.667852,9,6.7,48.0,19.33939,-99.08447
2025-09-20 00:00:21.667852,3,3.6,64.7,19.29277,-99.11298
2025-09-18 20:58:21.667852,7,4.1,45.4,19.33579,-99.06652
2025-09-17 11:15:21.667852,4,4.3,67.2,19.31469,-99.14462
2025-09-17 07:29:21.667852,9,7.6,66.4,19.32625,-99.09735
2025-09-18 12:17:21.667852,9,4.6,64.6,19.33148,-99.05066
2025-09-17 05:08:21.667852,12,2.3,43.5,19.25505,-99.14678
2025-09-17 08:26:21.667852,15,5.2,59.4,19.26169,-99.09598
2025-09-18 12:18:21.667852,7,5.5,47.3,19.27192,-99.13711
2025-09-17 16:49:21.667852,9,4.8,50.2,19.27545,-99.07628
2025-09-19 20:21:21.667852,14,5.0,55.1,19.26461,-99.05958
2025-09-17 13:30:21.667852,10,4.2,59.6,19.25077,-99.08406
2025-09-18 12:42:21.667852,8,4.6,52.2,19.26098,-99.1025
2025-09-19 02:14:21.667852,8,6.5,55.9,19.255,-99.11543
2025-09-19 12:39:21.667852,2,3.1,58.1,19.32501,-99.05936
2025-09-17 22:09:21.667852,13,14.908591416291793,57.9,19.26791,-99.05138
2025-09-17 20:42:21.667852,6,4.4,56.9,19.29893,-99.14938
2025-09-18 08:13:21.667852,10,5.3,45.5,19.3467,-99.14655
2025-09-19 21:17:21.667852,4,7.5,44.6,19.28435,-99.07529
2025-09-17 20:56:21.667852,15,5.1,50.0,19.28958,-99.0712
2025-09-17 15:36:21.667852,12,3.2,49.7,19.34622,-99.14619
2025-09-17 13:39:21.667852,2,3.5,65.2,19.34422,-99.08234
2025-09-18 21:00:21.667852,3,5.2,46.0,19.32549,-99.10261
2025-09-19 10:30:21.667852,11,5.2,51.1,19.31789,-99.13855
2025-09-18 10:45:21.667852,2,7.1,61.4,19.28693,-99.09522
2025-09-18 19:21:21.667852,14,8.0,53.3,19.31789,-99.07188
2025-09-17 10:22:21.667852,7,3.7,50.4,19.32,-99.09286
2025-09-18 04:04:21.667852,2,6.1,58.2,19.34351,-99.10777
2025-09-18 12:00:21.667852,9,6.0,63.3,19.27372,-99.14954
2025-09-19 19:05:21.667852,7,8.8,59.4,19.33823,-99.14751
2025-09-19 15:37:21.667852,2,2.8,51.7,19.27594,-99.05955
2025-09-19 15:32:21.667852,2,5.0,40.9,19.25402,-99.14205
2025-09-19 15:12:21.667852,15,7.7,43.0,19.27532,-99.07904
2025-09-18 19:13:21.667852,8,5.8,46.5,19.27096,-99.14464
2025-09-19 02:25:21.667852,15,6.0,58.7,19.25805,-99.09143
2025-09-17 16:03:21.667852,5,4.8,68.5,19.29567,-99.14724
2025-09-19 16:09:21.667852,13,5.4,62.6,19.34499,-99.13742
2025-09-17 01:48:21.667852,1,9.7,44.3,19.29895,-99.05143
2025-09-18 19:43:21.667852,6,5.4,64.7,19.28968,-99.06419
2025-09-18 17:07:21.667852,9,6.0,62.4,19.32317,-99.07346
2025-09-18 19:10:21.667852,13,5.3,56.3,19.26673,-99.1205
2025-09-19 06:17:21.667852,3,4.3,65.5,19.2749,-99.10908
2025-09-17 12:11:21.667852,5,6.2,56.3,19.26847,-99.0678
2025-09-19 04:33:21.667852,3,5.8,51.4,19.28327,-99.12878
2025-09-19 02:04:21.667852,2,4.0,44.4,19.26952,-99.07246
2025-09-18 11:50:21.667852,2,5.5,61.2,19.32344,-99.13353
2025-09-18 21:07:21.667852,7,3.3,66.9,19.30805,-99.13653
2025-09-19 09:24:21.667852,2,6.3,66.8,19.30197,-99.097
2025-09-17 05:37:21.667852,8,3.9,63.4,19.2653,-99.06016
2025-09-17 20:52:21.667852,12,5.1,43.9,19.33893,-99.13569
2025-09-18 04:35:21.667852,6,3.6,69.2,19.30482,-99.14082
2025-09-19 00:04:21.667852,5,6.8,47.2,19.32189,-99.12203
2025-09-18 13:04:21.667852,13,6.0,62.4,19.25541,-99.09342
2025-09-19 01:30:21.667852,4,5.3,68.2,19.25659,-99.09212
2025-09-17 01:24:21.667852,13,4.9,46.9,19.25007,-99.0761
2025-09-19 21:25:21.667852,15,8.7,69.6,19.31753,-99.06166
2025-09-18 09:41:21.667852,13,4.3,63.2,19.25939,-99.0551
2025-09-17 10:31:21.667852,6,7.2,49.5,19.27222,-99.07927
2025-09-18 01:57:21.667852,13,4.2,40.3,19.25122,-99.10018
2025-09-19 20:32:21.667852,7,9.0,62.6,19.25352,-99.06234
2025-09-19 18:04:21.667852,13,3.7,65.6,19.28131,-99.08285
2025-09-17 13:08:21.667852,2,3.8,58.1,19.33506,-99.14521
2025-09-18 08:09:21.667852,6,4.9,65.5,19.25876,-99.08435
2025-09-18 06:00:21.667852,4,3.2,65.8,19.25982,-99.05098
2025-09-19 09:24:21.667852,3,2.5,40.2,19.32669,-99.10833
2025-09-18 22:08:21.667852,1,6.6,67.2,19.30064,-99.09059
2025-09-18 17:28:21.667852,12,3.0,54.8,19.30073,-99.06552
2025-09-17 14:30:21.667852,7,2.9,57.7,19.30936,-99.13943
2025-09-17 06:23:21.667852,5,8.3,40.7,19.34682,-99.11798
2025-09-18 06:18:21.667852,1,4.0,44.0,19.31448,-99.11603
2025-09-19 14:02:21.667852,13,7.1,52.2,19.27115,-99.10979
2025-09-17 12:00:21.667852,11,4.1,43.2,19.34121,-99.12508
2025-09-18 11:16:21.667852,6,6.7,40.5,19.25795,-99.08122
2025-09-19 07:13:21.667852,8,7.6,46.4,19.25332,-99.10484
2025-09-17 11:16:21.667852,3,5.4,63.4,19.33084,-99.14878
2025-09-19 05:34:21.667852,5,6.2,41.8,19.3003,-99.11386
2025-09-18 13:02:21.667852,14,6.5,44.8,19.30253,-99.06216
2025-09-18 11:33:21.667852,7,4.6,66.1,19.32658,-99.08051
2025-09-18 12:44:21.667852,14,3.4,60.7,19.2885,-99.14439
2025-09-18 13:15:21.667852,9,2.1,65.1,19.34484,-99.14258
2025-09-19 06:06:21.667852,2,4.7,56.9,19.32061,-99.05471
2025-09-19 20:00:21.667852,7,5.3,51.8,19.33735,-99.08406
2025-09-18 04:28:21.667852,9,7.0,40.2,19.30173,-99.13981
2025-09-18 04:03:21.667852,5,5.4,49.9,19.34012,-99.07204
2025-09-19 01:21:21.667852,9,4.3,46.4,19.26262,-99.13009
2025-09-18 11:18:21.667852,3,7.1,54.1,19.33753,-99.08552
2025-09-18 15:22:21.667852,10,4.5,59.9,19.26606,-99.08514
2025-09-19 16:38:21.667852,11,7.6,48.4,19.27235,-99.07453
2025-09-17 08:19:21.667852,2,4.5,48.2,19.27643,-99.11641
2025-09-17 20:49:21.667852,12,5.5,69.4,19.29934,-99.07736
2025-09-18 11:46:21.667852,8,6.6,46.0,19.29668,-99.08199
2025-09-18 10:14:21.667852,2,3.6,55.2,19.26339,-99.11146
2025-09-17 19:49:21.667852,8,3.9,69.3,19.29944,-99.13403
2025-09-17 20:44:21.667852,2,6.4,49.3,19.25794,-99.1055
2025-09-17 05:27:21.667852,5,3.6,65.7,19.2838,-99.06125
2025-09-19 22:39:21.667852,3,7.8,42.5,19.32,-99.14422
2025-09-17 06:38:21.667852,7,5.0,62.5,19.26576,-99.05967
2025-09-18 02:55:21.667852,12,4.7,41.6,19.25418,-99.07122
2025-09-18 08:33:21.667852,7,5.1,52.8,19.3191,-99.07232
2025-09-17 13:59:21.667852,11,8.6,65.2,19.25015,-99.148
2025-09-17 16:25:21.667852,5,5.9,65.8,19.33207,-99.11821
2025-09-20 00:37:21.667852,8,4.4,66.9,19.28118,-99.10241
2025-09-18 18:11:21.667852,6,3.4,51.8,19.3486,-99.1043
2025-09-19 19:47:21.667852,10,2.4,62.0,19.25097,-99.09793
2025-09-19 04:38:21.667852,15,5.9,52.6,19.25378,-99.11333
2025-09-19 16:10:21.667852,6,4.1,62.6,19.3488,-99.05045
2025-09-18 17:14:21.667852,8,7.7,41.5,19.30148,-99.09949
2025-09-19 10:52:21.667852,6,3.5,49.5,19.26546,-99.11679
2025-09-17 21:32:21.667852,6,10.4,69.5,19.2726,-99.05951
2025-09-17 19:56:21.667852,11,4.3,56.6,19.29432,-99.13137
2025-09-19 21:30:21.667852,5,5.2,57.1,19.26473,-99.13646
2025-09-19 20:28:21.667852,9,4.4,58.8,19.3398,-99.13689
2025-09-18 10:30:21.667852,3,5.0,53.2,19.29737,-99.0884
2025-09-19 05:24:21.667852,14,7.0,54.7,19.2742,-99.12594
2025-09-18 11:32:21.667852,5,5.1,51.0,19.26681,-99.07023
2025-09-17 01:13:21.667852,7,5.2,41.0,19.33761,-99.05658
2025-09-19 03:43:21.667852,2,5.9,69.5,19.29932,-99.1488
2025-09-18 07:37:21.667852,13,5.1,48.2,19.33131,-99.07359
2025-09-19 02:33:21.667852,6,3.2,53.0,19.34208,-99.07187
2025-09-17 07:06:21.667852,5,7.9,64.0,19.33722,-99.09401
2025-09-17 14:49:21.667852,10,4.3,45.6,19.33298,-99.08054
2025-09-18 21:08:21.667852,13,6.7,54.9,19.29718,-99.14402
2025-09-20 01:01:21.667852,13,5.7,41.1,19.27899,-99.14353
2025-09-17 19:56:21.667852,10,4.8,54.5,19.25771,-99.11252
2025-09-19 16:05:21.667852,7,2.2,41.6,19.31835,-99.07089
2025-09-19 22:52:21.667852,13,5.8,48.8,19.25746,-99.05341
2025-09-19 02:04:21.667852,3,3.8,54.7,19.31645,-99.11568
2025-09-17 07:03:21.667852,3,7.6,54.5,19.27608,-99.12985
2025-09-19 08:42:21.667852,13,4.9,46.8,19.3287,-99.11109
2025-09-19 04:21:21.667852,9,3.4,50.1,19.2947,-99.11052
2025-09-18 13:56:21.667852,3,5.0,43.5,19.31982,-99.13325
2025-09-18 20:20:21.667852,2,7.5,54.6,19.2861,-99.10251
2025-09-18 06:24:21.667852,12,1.6,63.4,19.27727,-99.12897
2025-09-18 17:50:21.667852,11,4.7,45.2,19.29474,-99.05959
2025-09-18 10:36:21.667852,11,6.1,42.9,19.26929,-99.06384
2025-09-19 14:46:21.667852,6,7.4,58.6,19.27603,-99.05228
2025-09-17 10:03:21.667852,4,4.0,61.6,19.25518,-99.09913
2025-09-18 18:21:21.667852,10,5.6,64.5,19.28295,-99.09817
2025-09-17 10:10:21.667852,2,3.1,57.3,19.34114,-99.06574
2025-09-19 00:29:21.667852,7,5.9,40.2,19.33942,-99.09556
2025-09-18 03:03:21.667852,15,4.8,59.2,19.28347,-99.07594
2025-09-19 18:42:21.667852,2,7.7,64.4,19.34136,-99.12696
2025-09-17 22:09:21.667852,1,2.3,69.3,19.33533,-99.10017
2025-09-18 16:32:21.667852,2,5.4,63.4,19.33088,-99.06768
2025-09-17 06:02:21.667852,3,9.4,47.9,19.28397,-99.05924
2025-09-19 08:33:21.667852,2,4.7,68.2,19.34145,-99.14567
2025-09-18 03:20:21.667852,12,4.3,59.4,19.34233,-99.09939
2025-09-18 23:50:21.667852,8,3.5,66.1,19.33929,-99.11628
2025-09-17 18:22:21.667852,9,4.4,42.1,19.34418,-99.13657
2025-09-18 10:05:21.667852,1,4.4,65.9,19.34615,-99.12533
2025-09-19 16:42:21.667852,15,5.5,54.4,19.25793,-99.10034
2025-09-17 12:20:21.667852,4,2.8,48.6,19.25077,-99.07574
2025-09-18 05:05:21.667852,4,6.2,60.8,19.2519,-99.09091
2025-09-18 02:36:21.667852,12,1.3,69.7,19.31536,-99.10755
2025-09-19 14:43:21.667852,4,5.5,41.1,19.27773,-99.06529
2025-09-17 18:56:21.667852,13,5.6,41.9,19.30501,-99.1187
2025-09-18 23:22:21.667852,1,6.0,67.3,19.25148,-99.06909
2025-09-19 06:47:21.667852,10,3.7,54.1,19.29937,-99.06917
2025-09-18 16:01:21.667852,1,7.9,57.0,19.32155,-99.13904
2025-09-19 16:14:21.667852,13,4.0,65.0,19.27377,-99.10517
2025-09-19 22:15:21.667852,9,5.0,61.4,19.3369,-99.11323
2025-09-18 15:41:21.667852,13,4.0,64.6,19.34462,-99.1257
2025-09-18 06:11:21.667852,7,2.4,63.8,19.34786,-99.12785
2025-09-19 09:07:21.667852,10,5.0,62.1,19.26995,-99.06627
2025-09-19 00:18:21.667852,14,4.1,41.7,19.28029,-99.11305
2025-09-18 18:31:21.667852,4,4.2,59.6,19.27923,-99.06079
2025-09-19 14:23:21.667852,2,6.0,64.5,19.33148,-99.14133
2025-09-17 06:57:21.667852,13,4.4,61.0,19.26259,-99.0981
2025-09-17 13:37:21.667852,8,6.3,47.4,19.2793,-99.13971
2025-09-18 08:46:21.667852,1,6.7,68.5,19.32297,-99.1448
2025-09-18 07:16:21.667852,14,3.2,45.0,19.29499,-99.12184
2025-09-19 15:34:21.667852,4,6.5,60.8,19.29706,-99.13387
2025-09-17 11:52:21.667852,5,4.7,69.4,19.27944,-99.09098
2025-09-17 10:47:21.667852,5,13.299912918607694,69.6,19.33756,-99.0947
2025-09-19 07:44:21.667852,15,2.9,65.9,19.33797,-99.14274
2025-09-17 01:57:21.667852,7,6.2,48.6,19.31285,-99.09759
2025-09-18 16:44:21.667852,12,3.1,47.8,19.32472,-99.05641
2025-09-19 17:24:21.667852,9,6.7,54.1,19.3287,-99.08607
2025-09-17 06:04:21.667852,5,5.5,67.3,19.29375,-99.13718
2025-09-17 12:56:21.667852,6,5.2,52.0,19.33981,-99.07727
2025-09-19 10:18:21.667852,11,3.4,56.2,19.25259,-99.0911
2025-09-20 01:06:21.667852,4,6.5,45.8,19.27093,-99.10169
2025-09-19 21:33:21.667852,5,3.3,68.5,19.31125,-99.07311
2025-09-19 02:26:21.667852,5,3.9,55.8,19.25734,-99.11022
2025-09-19 19:35:21.667852,11,4.1,51.0,19.34561,-99.12817
2025-09-18 13:19:21.667852,6,4.7,64.1,19.32827,-99.05263
2025-09-18 20:23:21.667852,5,5.3,58.6,19.27304,-99.12237
2025-09-18 05:56:21.667852,2,5.5,48.1,19.29945,-99.08031
2025-09-18 12:04:21.667852,4,2.8,51.4,19.33436,-99.11907
2025-09-19 10:40:21.667852,15,5.0,57.6,19.26449,-99.13777
2025-09-18 08:56:21.667852,5,6.0,64.1,19.33688,-99.09884
2025-09-19 05:10:21.667852,15,5.9,47.9,19.33418,-99.06764
2025-09-17 08:05:21.667852,8,4.8,45.1,19.29933,-99.11004
2025-09-17 14:12:21.667852,13,4.5,56.8,19.31406,-99.08301
2025-09-20 00:57:21.667852,6,1.4,58.5,19.25162,-99.10717
2025-09-17 19:04:21.667852,2,3.7,57.6,19.31887,-99.13598
2025-09-19 05:04:21.667852,12,5.2,68.1,19.31024,-99.10245
2025-09-19 13:55:21.667852,9,3.8,65.9,19.25555,-99.09658
2025-09-19 05:34:21.667852,12,4.3,48.9,19.33942,-99.06995
2025-09-19 18:25:21.667852,11,10.7,60.1,19.25864,-99.11025
2025-09-19 01:19:21.667852,12,5.2,63.9,19.30902,-99.14145
2025-09-19 03:01:21.667852,13,4.6,58.5,19.26976,-99.08681
2025-09-19 20:52:21.667852,10,2.5,56.5,19.32461,-99.08624
2025-09-19 04:39:21.667852,13,7.8,43.2,19.34768,-99.07128
2025-09-19 18:01:21.667852,14,2.8,65.2,19.32817,-99.05244
2025-09-19 20:34:21.667852,15,5.2,42.4,19.31204,-99.13522
2025-09-19 12:47:21.667852,7,6.9,67.5,19.30763,-99.05689
2025-09-17 17:21:21.667852,3,5.1,46.4,19.34711,-99.11929
2025-09-17 12:20:21.667852,3,6.5,69.0,19.32512,-99.0901
2025-09-17 03:47:21.667852,13,8.8,64.8,19.33024,-99.10308
2025-09-18 08:18:21.667852,12,4.8,50.4,19.27962,-99.05853
2025-09-17 08:27:21.667852,13,4.8,46.0,19.33712,-99.07738
2025-09-18 17:43:21.667852,7,5.3,62.7,19.28757,-99.11051
2025-09-18 09:40:21.667852,15,5.5,50.2,19.31208,-99.12262
2025-09-17 18:12:21.667852,14,3.4,52.0,19.32624,-99.0999
2025-09-19 14:23:21.667852,5,7.3,54.7,19.26918,-99.14165
2025-09-17 19:56:21.667852,15,5.0,62.6,19.2622,-99.08787
2025-09-17 06:10:21.667852,11,3.2,63.3,19.25531,-99.14738
2025-09-17 10:34:21.667852,1,3.3,66.7,19.28459,-99.13455
2025-09-18 03:20:21.667852,3,4.2,58.4,19.28788,-99.07918
2025-09-17 18:23:21.667852,1,1.8,59.3,19.29108,-99.10104
2025-09-17 10:21:21.667852,6,4.6,61.6,19.30052,-99.05592
2025-09-19 04:11:21.667852,13,5.0,46.2,19.27355,-99.05898
2025-09-19 07:26:21.667852,3,4.1,42.8,19.33373,-99.10512
2025-09-19 23:58:21.667852,4,4.8,60.5,19.31149,-99.06464
